id,start,end,text,file
286,621.44,622.36, in the comment below.,2 _Your First HTML Website .mp3.json
287,622.36,623.64," Those who have this first website,",2 _Your First HTML Website .mp3.json
288,623.64,624.1999999999999, write everything.,2 _Your First HTML Website .mp3.json
289,624.1999999999999,624.96, Congratulations.,2 _Your First HTML Website .mp3.json
290,624.96,626.92, Congratulations for my first website.,2 _Your First HTML Website .mp3.json
291,626.92,627.3199999999999, Okay.,2 _Your First HTML Website .mp3.json
292,627.3199999999999,628.72, And congratulate each other.,2 _Your First HTML Website .mp3.json
293,628.72,630.6, Make a good atmosphere in the comment section.,2 _Your First HTML Website .mp3.json
294,630.6,632.4399999999999, I also come in the comment section.,2 _Your First HTML Website .mp3.json
295,632.4399999999999,633.04, Okay.,2 _Your First HTML Website .mp3.json
296,633.04,634.1999999999999, And I give you all my heart.,2 _Your First HTML Website .mp3.json
297,634.1999999999999,635.4399999999999," Hey, this is my first website.",2 _Your First HTML Website .mp3.json
298,635.4399999999999,635.8, Okay.,2 _Your First HTML Website .mp3.json
299,635.8,636.92," Now,",2 _Your First HTML Website .mp3.json
300,636.92,638.1999999999999, how should I see this?,2 _Your First HTML Website .mp3.json
301,638.1999999999999,639.72, The biggest question of people.,2 _Your First HTML Website .mp3.json
302,639.72,641.04, So there are two ways to see.,2 _Your First HTML Website .mp3.json
303,641.04,642.56," The extension we have installed,",2 _Your First HTML Website .mp3.json
304,642.56,643.68, Live Server.,2 _Your First HTML Website .mp3.json
305,643.68,644.8," Live Preview, sorry.",2 _Your First HTML Website .mp3.json
306,644.8,646.36," Earlier, Live Server also worked very well.",2 _Your First HTML Website .mp3.json
307,646.36,648.36, But Microsoft released Live Preview.,2 _Your First HTML Website .mp3.json
308,648.36,651.0, So I will recommend this latest extension.,2 _Your First HTML Website .mp3.json
309,651.0,652.12, Live Server also works.,2 _Your First HTML Website .mp3.json
310,652.12,653.88, But I am not going to run Live Server.,2 _Your First HTML Website .mp3.json
311,653.88,655.24, I am going to use Live Preview.,2 _Your First HTML Website .mp3.json
312,655.24,656.68," After installing Live Preview,",2 _Your First HTML Website .mp3.json
313,656.68,658.08, you see this icon here.,2 _Your First HTML Website .mp3.json
314,658.08,658.64, You are looking up.,2 _Your First HTML Website .mp3.json
315,658.64,659.52," If you click this,",2 _Your First HTML Website .mp3.json
316,659.52,661.32, your website will look like this.,2 _Your First HTML Website .mp3.json
317,661.32,662.24," Now you say that,",2 _Your First HTML Website .mp3.json
318,662.24,664.4, I want to see this website here.,2 _Your First HTML Website .mp3.json
319,664.4,665.12, In the browser.,2 _Your First HTML Website .mp3.json
320,665.12,667.32, Because my website will be seen in the browser.,2 _Your First HTML Website .mp3.json
321,667.32,670.0," So if you want to see this in the browser,",2 _Your First HTML Website .mp3.json
322,670.0,671.12, click here.,2 _Your First HTML Website .mp3.json
323,671.12,671.96, Open in browser.,2 _Your First HTML Website .mp3.json
324,671.96,672.96, It will open in the browser.,2 _Your First HTML Website .mp3.json
325,672.96,674.4, And should I tell you something interesting?,2 _Your First HTML Website .mp3.json
326,674.4,675.52, Listen to the interesting thing.,2 _Your First HTML Website .mp3.json
327,675.52,676.88, You can close it from here.,2 _Your First HTML Website .mp3.json
328,676.88,677.8, And you can write here.,2 _Your First HTML Website .mp3.json
329,677.8,681.32, Harry's course is good.,2 _Your First HTML Website .mp3.json
330,681.32,682.6, Assume you have written.,2 _Your First HTML Website .mp3.json
331,682.6,684.08, I am praising my course.,2 _Your First HTML Website .mp3.json
332,684.08,684.88," But yes,",2 _Your First HTML Website .mp3.json
333,684.88,685.4000000000001, what is it?,2 _Your First HTML Website .mp3.json
334,685.4000000000001,686.7600000000001, Harry's course is good.,2 _Your First HTML Website .mp3.json
335,686.7600000000001,688.32," Okay, I wrote it here.",2 _Your First HTML Website .mp3.json
336,688.32,690.0400000000001, And you noticed one thing here.,2 _Your First HTML Website .mp3.json
337,690.0400000000001,693.2, I did not reload this website.,2 _Your First HTML Website .mp3.json
338,693.2,694.24," But even after that,",2 _Your First HTML Website .mp3.json
339,694.24,696.5600000000001, it updated this content here.,2 _Your First HTML Website .mp3.json
340,696.5600000000001,699.44, Which I wrote in this VS Code.,2 _Your First HTML Website .mp3.json
341,699.44,701.6," That is, whatever I write here,",2 _Your First HTML Website .mp3.json
342,701.6,704.84, will be updated here without reloading.,2 _Your First HTML Website .mp3.json
343,704.84,706.5200000000001, Will it happen or not?,2 _Your First HTML Website .mp3.json
344,706.5200000000001,707.1600000000001, Clap.,2 _Your First HTML Website .mp3.json
345,707.1600000000001,709.6800000000001, What should be the clap for us?,2 _Your First HTML Website .mp3.json
346,709.6800000000001,710.8800000000001," Okay, it will happen.",2 _Your First HTML Website .mp3.json
347,710.88,712.08," And here,",2 _Your First HTML Website .mp3.json
348,712.08,714.76," Hey, this is my first website.",2 _Your First HTML Website .mp3.json
349,714.76,716.36, Harry's course is good.,2 _Your First HTML Website .mp3.json
350,716.36,717.96, Now I will write here.,2 _Your First HTML Website .mp3.json
351,717.96,719.92, Sigma Harry's course is good.,2 _Your First HTML Website .mp3.json
352,719.92,721.72, Sigma Harry's course is good.,2 _Your First HTML Website .mp3.json
353,721.72,723.52, Sigma Harry's course is good.,2 _Your First HTML Website .mp3.json
354,723.52,724.32, Okay.,2 _Your First HTML Website .mp3.json
355,724.32,726.16, So here you saw,2 _Your First HTML Website .mp3.json
356,726.16,729.08, how this extension will help us.,2 _Your First HTML Website .mp3.json
357,729.08,730.04," Even if you reload it,",2 _Your First HTML Website .mp3.json
358,730.04,731.08, it will not make any difference.,2 _Your First HTML Website .mp3.json
359,731.08,732.84, Because it is being reloaded live.,2 _Your First HTML Website .mp3.json
360,732.84,733.68, So there are two things.,2 _Your First HTML Website .mp3.json
361,733.68,735.24, Sometimes we want that,2 _Your First HTML Website .mp3.json
362,735.24,736.76, our page,2 _Your First HTML Website .mp3.json
363,736.76,738.12, will be previewed here and there.,2 _Your First HTML Website .mp3.json
364,738.12,739.08, I close it.,2 _Your First HTML Website .mp3.json
365,739.12,741.08, So that you can see the code wide.,2 _Your First HTML Website .mp3.json
366,741.08,742.0, Sometimes we want that,2 _Your First HTML Website .mp3.json
367,742.0,744.0400000000001, we can see our code here and there.,2 _Your First HTML Website .mp3.json
368,744.0400000000001,745.6800000000001, Because we want to see,2 _Your First HTML Website .mp3.json
369,745.6800000000001,746.76, its live preview.,2 _Your First HTML Website .mp3.json
370,746.76,747.96, So let's say I'm writing anything.,2 _Your First HTML Website .mp3.json
371,747.96,749.44, Harry's course is good.,2 _Your First HTML Website .mp3.json
372,749.44,752.2, And this is the Sigma course.,2 _Your First HTML Website .mp3.json
373,752.2,753.76, And let's say I write something else here.,2 _Your First HTML Website .mp3.json
374,753.76,755.24, I can write a lot of things here.,2 _Your First HTML Website .mp3.json
375,755.24,756.76, So I will write here and I will keep watching here.,2 _Your First HTML Website .mp3.json
376,756.76,758.12, And I can also make it small or big.,2 _Your First HTML Website .mp3.json
377,758.12,759.0, Something like this.,2 _Your First HTML Website .mp3.json
378,759.0,761.44, So I will see the live update here.,2 _Your First HTML Website .mp3.json
379,761.44,762.44," My old videos,",2 _Your First HTML Website .mp3.json
380,762.44,763.44," if you have ever seen,",2 _Your First HTML Website .mp3.json
381,763.44,765.24, then I used this extension.,2 _Your First HTML Website .mp3.json
382,765.24,766.36, Live server.,2 _Your First HTML Website .mp3.json
383,766.36,768.2, Either this extension was not destroyed,2 _Your First HTML Website .mp3.json
384,768.2,768.96, or I did not know.,2 _Your First HTML Website .mp3.json
385,768.96,769.8000000000001," Whatever it is, it is.",2 _Your First HTML Website .mp3.json
386,769.8000000000001,770.2800000000001, Okay.,2 _Your First HTML Website .mp3.json
387,770.2800000000001,771.2800000000001," Now if something new comes,",2 _Your First HTML Website .mp3.json
388,771.2800000000001,772.6, then it takes time to find out.,2 _Your First HTML Website .mp3.json
389,772.6,774.8000000000001, But this is something that you should use.,2 _Your First HTML Website .mp3.json
390,774.8000000000001,777.4000000000001, Because I use AEC in my daily life.,2 _Your First HTML Website .mp3.json
391,777.4000000000001,778.96, I do web development.,2 _Your First HTML Website .mp3.json
392,778.96,779.48, Okay.,2 _Your First HTML Website .mp3.json
393,779.48,780.24, Many people ask,2 _Your First HTML Website .mp3.json
394,780.24,781.44, that do you also do web development,2 _Your First HTML Website .mp3.json
395,781.44,782.44, or just teach?,2 _Your First HTML Website .mp3.json
396,782.44,783.44," Oh man, I do it.",2 _Your First HTML Website .mp3.json
397,783.44,784.44, I make websites.,2 _Your First HTML Website .mp3.json
398,784.44,786.12, I don't just make videos.,2 _Your First HTML Website .mp3.json
399,786.12,788.0400000000001, I also work by making websites.,2 _Your First HTML Website .mp3.json
400,788.0400000000001,789.96," And yes, I earn a lot of money",2 _Your First HTML Website .mp3.json
401,789.96,790.84, by making websites.,2 _Your First HTML Website .mp3.json
402,790.84,792.36," Now all this code that I am writing,",2 _Your First HTML Website .mp3.json
403,792.36,793.84, you will get all this on GitHub.,2 _Your First HTML Website .mp3.json
404,793.84,795.2800000000001, So you will go to the description of the video,2 _Your First HTML Website .mp3.json
405,795.2800000000001,795.96," anytime,",2 _Your First HTML Website .mp3.json
406,795.96,796.72," in any video,",2 _Your First HTML Website .mp3.json
407,796.76,797.76," in any course,",2 _Your First HTML Website .mp3.json
408,797.76,798.76," in any video,",2 _Your First HTML Website .mp3.json
409,798.76,799.76, you will go to the description.,2 _Your First HTML Website .mp3.json
410,799.76,800.76, So you will get the code,2 _Your First HTML Website .mp3.json
411,800.76,801.76, of that corresponding video.,2 _Your First HTML Website .mp3.json
412,801.76,802.76, You don't have to worry about that.,2 _Your First HTML Website .mp3.json
413,802.76,804.24, Now I will close this.,2 _Your First HTML Website .mp3.json
414,804.24,806.24, Because my preview is visible here.,2 _Your First HTML Website .mp3.json
415,806.24,808.24," Now assume HTML, CSS, JavaScript,",2 _Your First HTML Website .mp3.json
416,808.24,809.24, which we talked about.,2 _Your First HTML Website .mp3.json
417,809.24,811.24, About which we talked so much,2 _Your First HTML Website .mp3.json
418,811.24,812.24, in the last video.,2 _Your First HTML Website .mp3.json
419,812.24,813.24, Now I will tell you,2 _Your First HTML Website .mp3.json
420,813.24,814.24, how to link all these three.,2 _Your First HTML Website .mp3.json
421,814.24,815.24," Now you will say,",2 _Your First HTML Website .mp3.json
422,815.24,816.24," yes, okay, you made index.html.",2 _Your First HTML Website .mp3.json
423,816.24,817.24," Very good,",2 _Your First HTML Website .mp3.json
424,817.24,818.24, the title is also visible here.,2 _Your First HTML Website .mp3.json
425,818.24,819.24," See here,",2 _Your First HTML Website .mp3.json
426,819.24,822.24, the first website of the Harry's course.,2 _Your First HTML Website .mp3.json
427,822.24,823.24, Suppose I change its name,2 _Your First HTML Website .mp3.json
428,823.24,824.24, to Sigma Web Development Course.,2 _Your First HTML Website .mp3.json
429,824.24,825.24, So this will change.,2 _Your First HTML Website .mp3.json
430,825.76,832.76, Sigma Web Development Course.,2 _Your First HTML Website .mp3.json
431,832.76,833.76, Here it is written,2 _Your First HTML Website .mp3.json
432,833.76,834.76, Sigma Web Development Course.,2 _Your First HTML Website .mp3.json
433,834.76,835.76, And you can see here,2 _Your First HTML Website .mp3.json
434,835.76,836.76, that it has been updated.,2 _Your First HTML Website .mp3.json
435,836.76,837.76, So it will be updated.,2 _Your First HTML Website .mp3.json
436,837.76,838.76, Live update will be done.,2 _Your First HTML Website .mp3.json
437,838.76,839.76, Now I want,2 _Your First HTML Website .mp3.json
438,839.76,840.76, that my background,2 _Your First HTML Website .mp3.json
439,840.76,841.76, becomes red.,2 _Your First HTML Website .mp3.json
440,841.76,842.76, Okay.,2 _Your First HTML Website .mp3.json
441,842.76,843.76, This kind of work,2 _Your First HTML Website .mp3.json
442,843.76,844.76, is done with CSS.,2 _Your First HTML Website .mp3.json
443,844.76,845.76," So I can write here,",2 _Your First HTML Website .mp3.json
444,845.76,848.76, body and background color red.,2 _Your First HTML Website .mp3.json
445,848.76,849.76, Okay.,2 _Your First HTML Website .mp3.json
446,849.76,850.76, This is the syntax of CSS.,2 _Your First HTML Website .mp3.json
447,850.76,851.76, I will teach CSS,2 _Your First HTML Website .mp3.json
448,851.76,852.76, and I will teach it,2 _Your First HTML Website .mp3.json
449,852.76,853.76, in such a way,2 _Your First HTML Website .mp3.json
450,853.76,854.76, that you will not be able,2 _Your First HTML Website .mp3.json
451,854.76,855.76, to understand what is written here.,2 _Your First HTML Website .mp3.json
452,855.76,856.76, Now understand that this is CSS,2 _Your First HTML Website .mp3.json
453,856.76,858.76, which makes the body color red.,2 _Your First HTML Website .mp3.json
454,858.76,860.76, And here you see,2 _Your First HTML Website .mp3.json
455,860.76,861.76, that the color of the body,2 _Your First HTML Website .mp3.json
456,861.76,862.76, will be red or not.,2 _Your First HTML Website .mp3.json
457,862.76,863.76, Tell me in the comment section.,2 _Your First HTML Website .mp3.json
458,863.76,864.76, Now I will tell the beginners,2 _Your First HTML Website .mp3.json
459,864.76,865.76, that it will not be red.,2 _Your First HTML Website .mp3.json
460,865.76,866.76, Why not?,2 _Your First HTML Website .mp3.json
461,866.76,867.76, Beginners will think,2 _Your First HTML Website .mp3.json
462,867.76,868.76, that it will be red.,2 _Your First HTML Website .mp3.json
463,868.76,869.76, But it will not be.,2 _Your First HTML Website .mp3.json
464,869.76,870.76, There is not such a good world.,2 _Your First HTML Website .mp3.json
465,870.76,871.76, This HTML file is running now.,2 _Your First HTML Website .mp3.json
466,871.76,873.76, It does not know about this CSS file.,2 _Your First HTML Website .mp3.json
467,873.76,874.76, Now what is going on in my house?,2 _Your First HTML Website .mp3.json
468,874.76,875.76, What does my neighbor know?,2 _Your First HTML Website .mp3.json
469,875.76,877.76, Now suppose I made lentils here,2 _Your First HTML Website .mp3.json
470,877.76,878.76," and I expect,",2 _Your First HTML Website .mp3.json
471,878.76,879.76, suppose my neighbor,2 _Your First HTML Website .mp3.json
472,879.76,880.76, has made rice,2 _Your First HTML Website .mp3.json
473,880.76,881.76, and suppose I expect,2 _Your First HTML Website .mp3.json
474,881.76,883.76, that I eat it together.,2 _Your First HTML Website .mp3.json
475,883.76,884.76, You can eat it sometimes.,2 _Your First HTML Website .mp3.json
476,884.76,885.76, But you understand,2 _Your First HTML Website .mp3.json
477,885.76,886.76, what I am saying.,2 _Your First HTML Website .mp3.json
478,886.76,887.76, So we have to link.,2 _Your First HTML Website .mp3.json
479,887.76,888.76, You have to link.,2 _Your First HTML Website .mp3.json
480,888.76,889.76, You have to go,2 _Your First HTML Website .mp3.json
481,889.76,890.76, and tell your neighbor,2 _Your First HTML Website .mp3.json
482,890.76,891.76, that we will eat together.,2 _Your First HTML Website .mp3.json
483,891.76,892.76," I am making lentils,",2 _Your First HTML Website .mp3.json
484,892.76,893.76, you are making rice.,2 _Your First HTML Website .mp3.json
485,893.76,894.76, There will be a handshake here.,2 _Your First HTML Website .mp3.json
486,894.76,896.76, So how will that handshake happen?,2 _Your First HTML Website .mp3.json
487,896.76,897.76," In HTML,",2 _Your First HTML Website .mp3.json
488,897.76,898.76, you will tell,2 _Your First HTML Website .mp3.json
489,898.76,899.76, where is your CSS file.,2 _Your First HTML Website .mp3.json
490,899.76,900.76, So there is a link tag.,2 _Your First HTML Website .mp3.json
491,900.76,901.76, And the reason,2 _Your First HTML Website .mp3.json
492,901.76,902.76, not to use notepad,2 _Your First HTML Website .mp3.json
493,902.76,903.76, will also be known here.,2 _Your First HTML Website .mp3.json
494,903.76,905.76," As soon as I write link here,",2 _Your First HTML Website .mp3.json
495,905.76,906.76, see here link colon CSS.,2 _Your First HTML Website .mp3.json
496,906.76,908.76," As soon as I select this,",2 _Your First HTML Website .mp3.json
497,908.76,909.76," see here,",2 _Your First HTML Website .mp3.json
498,909.76,910.76, it did half of my work.,2 _Your First HTML Website .mp3.json
499,910.76,911.76, Wrote rel is equal to,2 _Your First HTML Website .mp3.json
500,911.76,912.76, style sheet.,2 _Your First HTML Website .mp3.json
501,912.76,913.76, I would have to type this,2 _Your First HTML Website .mp3.json
502,913.76,914.76, manually in notepad.,2 _Your First HTML Website .mp3.json
503,914.76,915.76, This is the syntax of HTML.,2 _Your First HTML Website .mp3.json
504,915.76,916.76, I would have to write this.,2 _Your First HTML Website .mp3.json
505,916.76,918.76, But here automatically,2 _Your First HTML Website .mp3.json
506,918.76,919.76, it has come.,2 _Your First HTML Website .mp3.json
507,919.76,921.76, Now style.css is my luck.,2 _Your First HTML Website .mp3.json
508,921.76,922.76, Its name is also style.css.,2 _Your First HTML Website .mp3.json
509,922.76,923.76, It is the file's name.,2 _Your First HTML Website .mp3.json
510,923.76,924.76, And here also style.css is given.,2 _Your First HTML Website .mp3.json
511,924.76,926.76," If its name was harry.css,",2 _Your First HTML Website .mp3.json
512,926.76,927.76, then I would have written harry.css here.,2 _Your First HTML Website .mp3.json
513,927.76,928.76, And guess what?,2 _Your First HTML Website .mp3.json
514,928.76,930.76, Now my background is red here.,2 _Your First HTML Website .mp3.json
515,930.76,931.76, Now if I want,2 _Your First HTML Website .mp3.json
516,931.76,932.76," the color of my text to be white,",2 _Your First HTML Website .mp3.json
517,932.76,934.76, then I can make the color text white here.,2 _Your First HTML Website .mp3.json
518,934.76,936.76, I can write here color white.,2 _Your First HTML Website .mp3.json
519,936.76,938.76, Now nothing will work here.,2 _Your First HTML Website .mp3.json
520,938.76,939.76, I wrote color white.,2 _Your First HTML Website .mp3.json
521,939.76,940.76, So see this is white.,2 _Your First HTML Website .mp3.json
522,940.76,942.76, The valid CSS syntax will work.,2 _Your First HTML Website .mp3.json
523,942.76,943.76, And we will talk about this later,2 _Your First HTML Website .mp3.json
524,943.76,944.76, in this course.,2 _Your First HTML Website .mp3.json
525,944.76,947.76, So this is our CSS.,2 _Your First HTML Website .mp3.json
526,947.76,949.76, Now how will this JavaScript work?,2 _Your First HTML Website .mp3.json
527,949.76,951.76, If I write alert here,2 _Your First HTML Website .mp3.json
528,951.76,952.76, and I write here,2 _Your First HTML Website .mp3.json
529,952.76,957.76, welcome to sigma web development course.,2 _Your First HTML Website .mp3.json
530,957.76,958.76, Assume I wrote here,2 _Your First HTML Website .mp3.json
531,958.76,960.76, welcome to sigma web development course.,2 _Your First HTML Website .mp3.json
532,960.76,961.76, So what will happen?,2 _Your First HTML Website .mp3.json
533,961.76,962.76, Will the alert come here?,2 _Your First HTML Website .mp3.json
534,962.76,963.76, Why didn't the alert come?,2 _Your First HTML Website .mp3.json
535,963.76,964.76, I will tell you that,2 _Your First HTML Website .mp3.json
536,964.76,966.76, this syntax is absolutely correct.,2 _Your First HTML Website .mp3.json
537,966.76,967.76, There is no problem in syntax.,2 _Your First HTML Website .mp3.json
538,967.76,969.76, And I will also read JavaScript very well.,2 _Your First HTML Website .mp3.json
539,969.76,971.76, So don't worry about what I wrote.,2 _Your First HTML Website .mp3.json
540,971.76,973.76, This is JavaScript code.,2 _Your First HTML Website .mp3.json
541,973.76,974.76, Which will flash a very simple,2 _Your First HTML Website .mp3.json
542,974.76,975.76, welcome to sigma web development code,2 _Your First HTML Website .mp3.json
543,975.76,977.76, on the screen.,2 _Your First HTML Website .mp3.json
544,977.76,979.76, Why didn't it flash?,2 _Your First HTML Website .mp3.json
545,979.76,981.76, Is my computer broken?,2 _Your First HTML Website .mp3.json
546,981.76,983.76," No, my computer is absolutely fine.",2 _Your First HTML Website .mp3.json
547,983.76,984.76, I want to tell you,2 _Your First HTML Website .mp3.json
548,984.76,986.76, that I have to include the script.,2 _Your First HTML Website .mp3.json
549,986.76,987.76, And let's include the script,2 _Your First HTML Website .mp3.json
550,987.76,988.76, just before the body.,2 _Your First HTML Website .mp3.json
551,988.76,989.76, Okay.,2 _Your First HTML Website .mp3.json
552,989.76,991.76," Now as soon as I include the script here,",2 _Your First HTML Website .mp3.json
553,991.76,994.76, I will write script.js in src.,2 _Your First HTML Website .mp3.json
554,994.76,995.76, How did I write this?,2 _Your First HTML Website .mp3.json
555,995.76,996.76," First of all, I wrote script here.",2 _Your First HTML Website .mp3.json
556,996.76,997.76, Okay.,2 _Your First HTML Website .mp3.json
557,997.76,999.76," First of all, I wrote script here.",2 _Your First HTML Website .mp3.json
558,999.76,1001.76, Emmet abbreviation.,2 _Your First HTML Website .mp3.json
559,1001.76,1002.76, What is Emmet?,2 _Your First HTML Website .mp3.json
560,1002.76,1003.76, Emmet is a plugin,2 _Your First HTML Website .mp3.json
561,1003.76,1005.76, which is built-in in VS code.,2 _Your First HTML Website .mp3.json
562,1005.76,1006.76," As you select it,",2 _Your First HTML Website .mp3.json
563,1006.76,1008.76, your auto-complete will be done.,2 _Your First HTML Website .mp3.json
564,1008.76,1009.76, Now if I am writing a script here,2 _Your First HTML Website .mp3.json
565,1009.76,1011.76," and I am selecting colon src here,",2 _Your First HTML Website .mp3.json
566,1011.76,1012.76, then it means,2 _Your First HTML Website .mp3.json
567,1012.76,1014.76, that I want to give a source file.,2 _Your First HTML Website .mp3.json
568,1014.76,1016.76, You can type it manually if you want.,2 _Your First HTML Website .mp3.json
569,1016.76,1018.76, But the suggestions you are getting here,2 _Your First HTML Website .mp3.json
570,1018.76,1020.76, make your writing skills,2 _Your First HTML Website .mp3.json
571,1020.76,1021.76, faster.,2 _Your First HTML Website .mp3.json
572,1021.76,1023.76, They make you a great developer,2 _Your First HTML Website .mp3.json
573,1023.76,1026.76, and increase your skills.,2 _Your First HTML Website .mp3.json
574,1026.76,1028.76, So that you can avoid any trouble,2 _Your First HTML Website .mp3.json
575,1028.76,1029.76," and as a developer,",2 _Your First HTML Website .mp3.json
576,1029.76,1032.76, you can be self-sufficient as soon as possible.,2 _Your First HTML Website .mp3.json
577,1032.76,1035.76, src is equal to script.js.,2 _Your First HTML Website .mp3.json
578,1035.76,1036.76, You can see here.,2 _Your First HTML Website .mp3.json
579,1036.76,1037.76, I have included it.,2 _Your First HTML Website .mp3.json
580,1037.76,1038.76, Now I will come here.,2 _Your First HTML Website .mp3.json
581,1038.76,1039.76," So you see,",2 _Your First HTML Website .mp3.json
582,1039.76,1041.76, welcome to Sigma Web Development Course.,2 _Your First HTML Website .mp3.json
583,1041.76,1042.76, Everyone write in the comment,2 _Your First HTML Website .mp3.json
584,1042.76,1043.76, that I have become self-sufficient.,2 _Your First HTML Website .mp3.json
585,1043.76,1044.76, Write.,2 _Your First HTML Website .mp3.json
586,1044.76,1045.76, Because I know,2 _Your First HTML Website .mp3.json
587,1045.76,1046.76, that you have become self-sufficient,2 _Your First HTML Website .mp3.json
588,1046.76,1047.76, by seeing this box.,2 _Your First HTML Website .mp3.json
589,1047.76,1048.76, JavaScript also worked.,2 _Your First HTML Website .mp3.json
590,1048.76,1049.76, CSS also worked.,2 _Your First HTML Website .mp3.json
591,1049.76,1050.76, JavaScript also worked.,2 _Your First HTML Website .mp3.json
592,1050.76,1051.76, Now you have become self-sufficient.,2 _Your First HTML Website .mp3.json
593,1051.76,1052.76, I will reload it.,2 _Your First HTML Website .mp3.json
594,1052.76,1053.76, It will come again.,2 _Your First HTML Website .mp3.json
595,1053.76,1054.76, I will click on OK.,2 _Your First HTML Website .mp3.json
596,1054.76,1055.76, It will stop.,2 _Your First HTML Website .mp3.json
597,1055.76,1056.76, I will click on OK.,2 _Your First HTML Website .mp3.json
598,1056.76,1057.76, I will see an alert here.,2 _Your First HTML Website .mp3.json
599,1057.76,1059.76, This is called an alert in JavaScript.,2 _Your First HTML Website .mp3.json
600,1059.76,1061.76, I will tell you what is JavaScript.,2 _Your First HTML Website .mp3.json
601,1061.76,1063.76, Don't say that you didn't tell the alert.,2 _Your First HTML Website .mp3.json
602,1063.76,1064.76, Don't start weirdly.,2 _Your First HTML Website .mp3.json
603,1064.76,1065.76," I will finish HTML,",2 _Your First HTML Website .mp3.json
604,1065.76,1066.76," then CSS, then JavaScript.",2 _Your First HTML Website .mp3.json
605,1066.76,1068.76, So don't worry at all.,2 _Your First HTML Website .mp3.json
606,1068.76,1069.76," And along with this,",2 _Your First HTML Website .mp3.json
607,1069.76,1070.76, the best practices,2 _Your First HTML Website .mp3.json
608,1070.76,1072.76," that I am telling you,",2 _Your First HTML Website .mp3.json
609,1072.76,1073.76, keep them in mind.,2 _Your First HTML Website .mp3.json
610,1073.76,1075.76," Because what I am telling you,",2 _Your First HTML Website .mp3.json
611,1075.76,1076.76, it is coming from my experience.,2 _Your First HTML Website .mp3.json
612,1076.76,1078.76, It is coming from a long time experience.,2 _Your First HTML Website .mp3.json
613,1078.76,1079.76, And it will definitely help you.,2 _Your First HTML Website .mp3.json
614,1079.76,1080.76," Like I said,",2 _Your First HTML Website .mp3.json
615,1080.76,1082.76, you can use the live server if you want.,2 _Your First HTML Website .mp3.json
616,1082.76,1083.76, Nothing wrong in that.,2 _Your First HTML Website .mp3.json
617,1083.76,1085.76, Use the live preview from Microsoft.,2 _Your First HTML Website .mp3.json
618,1085.76,1086.76, Awesome.,2 _Your First HTML Website .mp3.json
619,1086.76,1087.76, Now I want you all,2 _Your First HTML Website .mp3.json
620,1087.76,1089.76, to write Sigma batch OP in the comment.,2 _Your First HTML Website .mp3.json
621,1089.76,1091.76," If everyone is enjoying the course,",2 _Your First HTML Website .mp3.json
622,1091.76,1092.76, then put Sigma batch OP in the comment.,2 _Your First HTML Website .mp3.json
623,1092.76,1094.76, It will be fun to see.,2 _Your First HTML Website .mp3.json
624,1094.76,1095.76," Yes, this is a batch.",2 _Your First HTML Website .mp3.json
625,1095.76,1096.76, What happened if it is a free course?,2 _Your First HTML Website .mp3.json
626,1096.76,1097.76, It is a batch.,2 _Your First HTML Website .mp3.json
627,1097.76,1098.76, So write Sigma course OP,2 _Your First HTML Website .mp3.json
628,1098.76,1099.76, with an asterisk.,2 _Your First HTML Website .mp3.json
629,1099.76,1100.76, It will be fun.,2 _Your First HTML Website .mp3.json
630,1100.76,1101.76, Now many people had a comment,2 _Your First HTML Website .mp3.json
631,1101.76,1102.76, in the last video,2 _Your First HTML Website .mp3.json
632,1102.76,1103.76, that how to do this,2 _Your First HTML Website .mp3.json
633,1103.76,1104.76, with the mouse wheel.,2 _Your First HTML Website .mp3.json
634,1104.76,1106.76, So you have to go to settings.,2 _Your First HTML Website .mp3.json
635,1106.76,1107.76, You have to write mouse wheel here.,2 _Your First HTML Website .mp3.json
636,1107.76,1109.76, And here you have to check,2 _Your First HTML Website .mp3.json
637,1109.76,1110.76, the editor mouse wheel zoom.,2 _Your First HTML Website .mp3.json
638,1110.76,1111.76, Then you press CTRL,2 _Your First HTML Website .mp3.json
639,1111.76,1112.76," and then with the mouse wheel,",2 _Your First HTML Website .mp3.json
640,1112.76,1113.76, I have pressed CTRL here.,2 _Your First HTML Website .mp3.json
641,1113.76,1115.76," As soon as I do this with the mouse wheel,",2 _Your First HTML Website .mp3.json
642,1115.76,1117.76, I will be able to zoom in.,2 _Your First HTML Website .mp3.json
643,1117.76,1119.76," And if I do the command palette by right-clicking here,",2 _Your First HTML Website .mp3.json
644,1119.76,1122.76, then I can also toggle the screencast mode here.,2 _Your First HTML Website .mp3.json
645,1122.76,1123.76," Whatever I will write here,",2 _Your First HTML Website .mp3.json
646,1123.76,1124.76, you will get to see that.,2 _Your First HTML Website .mp3.json
647,1124.76,1126.76, I did not toggle the screencast mode in this video,2 _Your First HTML Website .mp3.json
648,1126.76,1128.76, because you already know,2 _Your First HTML Website .mp3.json
649,1128.76,1129.76, what type I am doing.,2 _Your First HTML Website .mp3.json
650,1129.76,1131.76, So I can also toggle the screencast mode like this.,2 _Your First HTML Website .mp3.json
651,1131.76,1132.76," That is, I can turn it on",2 _Your First HTML Website .mp3.json
652,1132.76,1133.76, so that you can see all the things,2 _Your First HTML Website .mp3.json
653,1133.76,1135.76, that I am doing below.,2 _Your First HTML Website .mp3.json
